mkoa,wilaya,shule,type,sex
Tabora,Kaliua,USINGE,ward,mixture
Tabora,Kaliua,UYOWA,ward,mixture
Tabora,Kaliua,ZUGIMLOLE,ward,mixture
Tabora,Nzega,BUDUSHI,ward,mixture
Tabora,Nzega,BUKENE,ward,mixture
Tabora,Nzega,HAMZA AZIZI,ward,mixture
Tabora,Nzega,IGUSULE,ward,mixture
Tabora,Nzega,IKINDWA,ward,mixture
Tabora,Nzega,ISAGENHE,ward,mixture
Tabora,Nzega,ISANZU,ward,mixture
Tabora,Nzega,ITOBO,ward,mixture
Tabora,Nzega,KAMPALA,ward,mixture
Tabora,Nzega,KARITU,ward,mixture
Tabora,Nzega,KASELA,ward,mixture
Tabora,Nzega,KILI,ward,mixture
Tabora,Nzega,MABONDE,ward,mixture
Tabora,Nzega,MAGENGATI,ward,mixture
Tabora,Nzega,MAMBALI,ward,mixture
Tabora,Nzega,MILAMBO ITOBO,ward,mixture
Tabora,Nzega,MIZIBAZIBA,ward,mixture
Tabora,Nzega,MOGWA,ward,mixture
Tabora,Nzega,MUHUGI,ward,mixture
Tabora,Nzega,MWAKASHANHALA,ward,mixture
Tabora,Nzega,MWAMALA,ward,mixture
Tabora,Nzega,MWANGOYE,ward,mixture
Tabora,Nzega,MWANHALA,ward,mixture
Tabora,Nzega,NATA,ward,mixture
Tabora,Nzega,NKINIZIWA,ward,mixture
Tabora,Nzega,PUGE,ward,mixture
Tabora,Nzega,SEMEMBELA,ward,mixture
Tabora,Nzega,SHIGAMBA,ward,mixture
Tabora,Nzega,SIGILI,ward,mixture
Tabora,Nzega,TONGI,ward,mixture
Tabora,Nzega,WELA,ward,mixture
Tabora,Nzega,BUGWANDEGE,ward,mixture
Tabora,Nzega,BULUNDE,ward,mixture
Tabora,Nzega,CHIEF NTINGINYA,ward,mixture
Tabora,Nzega,IJANIJA,ward,mixture
Tabora,Nzega,ITILO,ward,mixture
Tabora,Nzega,MIGUWA,ward,mixture
Tabora,Nzega,MWANZOLI,ward,mixture
Tabora,Nzega,NZEGA,ward,mixture
Tabora,Nzega,UNDOMO,ward,mixture
Tabora,Sikonge,CHABUTWA,ward,mixture
Tabora,Sikonge,IGIGWA,ward,mixture
Tabora,Sikonge,KAMAGI,ward,mixture
Tabora,Sikonge,KILOLI,ward,mixture
Tabora,Sikonge,KILUMBI,ward,mixture
Tabora,Sikonge,KIPILI,ward,mixture
Tabora,Sikonge,KISANGA,ward,mixture
Tabora,Sikonge,KIWERE,ward,mixture
Tabora,Sikonge,LANGWA,ward,mixture
Tabora,Sikonge,MIBONO,ward,mixture
Tabora,Sikonge,MKOLYE,ward,mixture
Tabora,Sikonge,MOLE,ward,mixture
Tabora,Sikonge,MPOMBWE,ward,mixture
Tabora,Sikonge,MSUVA,ward,mixture
Tabora,Sikonge,NGULU,ward,mixture
Tabora,Sikonge,PANGALE,ward,mixture
Tabora,Sikonge,TUTUO,ward,mixture
Tabora,Sikonge,UGUNDA,ward,mixture
Tabora,Sikonge,USUNGA,ward,mixture
Tabora,Tabora cbd,BOMBAMZINGA,ward,mixture
Tabora,Tabora cbd,CHANGA,ward,mixture
Tabora,Tabora cbd,CHEYO,ward,mixture
Tabora,Tabora cbd,FUNDIKIRA,ward,mixture
Tabora,Tabora cbd,IKOMWA,ward,mixture
Tabora,Tabora cbd,IPULI,ward,mixture
Tabora,Tabora cbd,ISEVYA,ward,mixture
Tabora,Tabora cbd,ITETEMIA,ward,mixture
Tabora,Tabora cbd,ITONJANDA,ward,mixture
Tabora,Tabora cbd,KALUNDE,ward,mixture
Tabora,Tabora cbd,KANYENYE,ward,mixture
Tabora,Tabora cbd,KARIAKOO,ward,mixture
Tabora,Tabora cbd,KAZE HILL,ward,mixture
Tabora,Tabora cbd,KAZIMA,special,female
Tabora,Tabora cbd,LWANZALI,ward,mixture
Tabora,Tabora cbd,MILAMBO,ward,mixture
Tabora,Tabora cbd,MISHA,ward,mixture
Tabora,Tabora cbd,NDEVELWA,ward,mixture
Tabora,Tabora cbd,NKUMBA,ward,mixture
Tabora,Tabora cbd,NYAMWEZI,ward,mixture
Tabora,Tabora cbd,SIKANDA,ward,mixture
Tabora,Tabora cbd,TABORA BOYS,special,male
Tabora,Tabora cbd,TABORA GIRLS,special,female
Tabora,Uyui,GOWEKO,ward,mixture
Tabora,Uyui,IBIRI,ward,mixture
Tabora,Uyui,IDETE,ward,mixture
Tabora,Uyui,IGALULA,ward,mixture
Tabora,Uyui,IKONGOLO,ward,mixture
Tabora,Uyui,IMALAMPAKA,ward,mixture
Tabora,Uyui,KIZENGI,ward,mixture
Tabora,Uyui,LOLANGULU,ward,mixture
Tabora,Uyui,LOYA,ward,mixture
Tabora,Uyui,LUTENDE,ward,mixture
Tabora,Uyui,MABAMA,ward,mixture
Tabora,Uyui,MADAHA,ward,mixture
Tabora,Uyui,MAKAZI,ward,mixture
Tabora,Uyui,NDONO,ward,mixture
Tabora,Uyui,SHITAGE,ward,mixture
Tabora,Uyui,TURA,ward,mixture
Tabora,Uyui,UPUGE,ward,mixture
Tabora,Uyui,USAGARI,ward,mixture
Tabora,Urambo,CHETU,ward,mixture
Tabora,Urambo,IMALA,ward,mixture
Tabora,Urambo,IMALAMAKOYE,ward,mixture
Tabora,Urambo,KAPILULA,ward,mixture
Tabora,Urambo,KILOLENI,ward,mixture
Tabora,Urambo,MATWIGA,ward,mixture
Tabora,Urambo,MUKANGWA,ward,mixture
Tabora,Urambo,UGALLA,ward,mixture
Tabora,Urambo,UKOMBOZI,ward,mixture
Tabora,Urambo,UKONDAMOYO,ward,mixture
Tabora,Urambo,URAMBO,ward,mixture
Tabora,Urambo,USISYA,ward,mixture
Tabora,Urambo,USOJI,ward,mixture
Tabora,Urambo,USONGELANI,ward,mixture
Tabora,Urambo,UYOGO,ward,mixture
Tabora,Urambo,UYUMBU,ward,mixture
Tabora,Urambo,VUMILIA,ward,mixture
Tanga,Handeni,BAGA,ward,mixture
Tanga,Handeni,BUMBULI,ward,mixture
Tanga,Handeni,CHAI,ward,mixture
Tanga,Handeni,FUNTA,ward,mixture
Tanga,Handeni,JANUARY MAKAMBA,ward,mixture
Tanga,Handeni,KIHITU,ward,mixture
Tanga,Handeni,KIVILICHA,ward,mixture
Tanga,Handeni,KIZANDA,ward,mixture
Tanga,Handeni,KIZIMBA,ward,mixture
Tanga,Handeni,KWALEI,ward,mixture
Tanga,Handeni,KWAMONGO,ward,mixture
Tanga,Handeni,KWEHANGALA,ward,mixture
Tanga,Handeni,MAYO,ward,mixture
Tanga,Handeni,MAZUMBAI,ward,mixture
Tanga,Handeni,MBELEI,ward,mixture
Tanga,Handeni,MBUZII,ward,mixture
Tanga,Handeni,MGWASHI,ward,mixture
Tanga,Handeni,MIBUKWE,ward,mixture
Tanga,Handeni,MKAALIE,ward,mixture
Tanga,Handeni,MMAKAMBA,ward,mixture
Tanga,Handeni,MPONDE,ward,mixture
Tanga,Handeni,MSAMAKA,ward,mixture
Tanga,Handeni,SONI DAY,ward,mixture
Tanga,Handeni,TAMOTA,ward,mixture
Tanga,Handeni,VUGABAZO,ward,mixture
Tanga,Handeni,WENA,ward,mixture
Tanga,Handeni,CHOGO,ward,mixture
Tanga,Handeni,KABUKU,ward,mixture
Tanga,Handeni,KANGATA,ward,mixture
Tanga,Handeni,KISAZA,ward,mixture
Tanga,Handeni,KIVA,ward,mixture
Tanga,Handeni,KOMSANGA,ward,mixture
Tanga,Handeni,KWACHAGA,ward,mixture
Tanga,Handeni,KWALUDEGE,ward,mixture
Tanga,Handeni,KWALUGURU,ward,mixture
Tanga,Handeni,KWAMATUKU,ward,mixture
Tanga,Handeni,KWAMGWE,ward,mixture
Tanga,Handeni,KWAMKONO,ward,mixture
Tanga,Handeni,KWAMSISI,ward,mixture
Tanga,Handeni,KWANKONJE,ward,mixture
Tanga,Handeni,KWASUNGA,ward,mixture
Tanga,Handeni,KWEDIZINGA,ward,mixture
Tanga,Handeni,MANGA MPAKANI,ward,mixture
Tanga,Handeni,MAZINGARA,ward,mixture
Tanga,Handeni,MKATA,ward,mixture
Tanga,Handeni,NDOLWA,ward,mixture
Tanga,Handeni,PANGAMBILI,ward,mixture
Tanga,Handeni,SEGERA,ward,mixture
Tanga,Handeni,SINDENI,ward,mixture
Tanga,Handeni,HANDENI,ward,mixture
Tanga,Handeni,KILELENI,ward,mixture
Tanga,Handeni,KIVESA,ward,mixture
Tanga,Handeni,KOMNYANGANYO,ward,mixture
Tanga,Handeni,KONJE,ward,mixture
Tanga,Handeni,KWENJUGO,ward,mixture
Tanga,Handeni,MISIMA,ward,mixture
Tanga,Handeni,MSAJE,ward,mixture
Tanga,Kilindi,JAILA,ward,mixture
Tanga,Kilindi,KIBIRASHI,ward,mixture
Tanga,Kilindi,KIKUNDE,ward,mixture
Tanga,Kilindi,KILINDI ASILIA,ward,mixture
Tanga,Kilindi,KILINDI GIRLS,special,female
Tanga,Kilindi,KIMBE,ward,mixture
Tanga,Kilindi,KOMKALAKALA,ward,mixture
Tanga,Kilindi,KWEDIBOMA,ward,mixture
Tanga,Kilindi,KWEKIVU,ward,mixture
Tanga,Kilindi,LWANDE,ward,mixture
Tanga,Kilindi,MAFISA,ward,mixture
Tanga,Kilindi,MASAGALU,ward,mixture
Tanga,Kilindi,MBWEGO,ward,mixture
Tanga,Kilindi,MGERA,ward,mixture
Tanga,Kilindi,MKINDI,ward,mixture
Tanga,Kilindi,MKUYU,ward,mixture
Tanga,Kilindi,NEGERO,ward,mixture
Tanga,Kilindi,NKAMA,ward,mixture
Tanga,Kilindi,PAGWI,ward,mixture
Tanga,Kilindi,SEUTA,ward,mixture
Tanga,Kilindi,TUNGULI,ward,mixture
Tanga,Kilindi,VIBAONI,ward,mixture
Tanga,Korogwe,BUIKO,ward,mixture
Tanga,Korogwe,BUNA,ward,mixture
Tanga,Korogwe,BUNGU,ward,mixture
Tanga,Korogwe,CHEKELEI,ward,mixture
Tanga,Korogwe,DINDIRA,ward,mixture
Tanga,Korogwe,HALE,ward,mixture
Tanga,Korogwe,KIZARA,ward,mixture
Tanga,Korogwe,KWAGUNDA,ward,mixture
Tanga,Korogwe,KWASHEMSHI,ward,mixture
Tanga,Korogwe,KWEMDIMU,ward,mixture
Tanga,Korogwe,MADAGO,ward,mixture
Tanga,Korogwe,MAFIHILLS,ward,mixture
Tanga,Korogwe,MAGOMA,ward,mixture
Tanga,Korogwe,MASHEWA,ward,mixture
Tanga,Korogwe,MASHINDEI,ward,mixture
Tanga,Korogwe,MAZINDE DAY,ward,mixture
Tanga,Korogwe,MBAGHAI,ward,mixture
Tanga,Korogwe,MFUNDIA,ward,mixture
Tanga,Korogwe,MKALAMO,ward,mixture
Tanga,Korogwe,MKOMAZI,ward,mixture
Tanga,Korogwe,MLUNGUI,ward,mixture
Tanga,Korogwe,MNYUZI,ward,mixture
Tanga,Korogwe,MSWAHA,ward,mixture
Tanga,Korogwe,MWISHO WA SHAMBA,ward,mixture
Tanga,Korogwe,PATEMA,ward,mixture
Tanga,Korogwe,SHEKILANGO,ward,mixture
Tanga,Korogwe,VUGIRI,ward,mixture
Tanga,Korogwe,JOEL BENDERA,ward,mixture
Tanga,Korogwe,KILOLE,ward,mixture
Tanga,Korogwe,KIMWERI,ward,mixture
Tanga,Korogwe,KOROGWE GIRLS,special,female
Tanga,Korogwe,KWAMNDOLWA,ward,mixture
Tanga,Korogwe,NGOMBEZI,ward,mixture
Tanga,Korogwe,NYERERE MEMORIAL,ward,mixture
Tanga,Korogwe,OLD KOROGWE,ward,mixture
Tanga,Korogwe,SEMKIWA,ward,mixture
Tanga,Lushoto,BALOZI MSHANGAMA,ward,mixture
Tanga,Lushoto,BERNARD MEMBE,ward,mixture
Tanga,Lushoto,CHAMBOGHO,ward,mixture
Tanga,Lushoto,GARE,ward,mixture
Tanga,Lushoto,GOLOGOLO,ward,mixture
Tanga,Lushoto,HAMBALAWEI,ward,mixture
Tanga,Lushoto,HEMTOYE,ward,mixture
Tanga,Lushoto,KALUMELE,ward,mixture
Tanga,Lushoto,KIRETI,ward,mixture
Tanga,Lushoto,KISABA,ward,mixture
Tanga,Lushoto,KITALA,ward,mixture
Tanga,Lushoto,KITIVO,ward,mixture
Tanga,Lushoto,KWAI,ward,mixture
Tanga,Lushoto,KWEKANGA,ward,mixture
Tanga,Lushoto,KWEMARAMBA,ward,mixture
Tanga,Lushoto,KWEMASHAI,ward,mixture
Tanga,Lushoto,KWEULASI,ward,mixture
Tanga,Lushoto,LUKOZI,ward,mixture
Tanga,Lushoto,LUNGUZA,ward,mixture
Tanga,Lushoto,LUSHOTO,ward,mixture
Tanga,Lushoto,MAGAMBA,ward,mixture
Tanga,Lushoto,MAKOLE JUU,ward,mixture
Tanga,Lushoto,MALIBWI,ward,mixture
Tanga,Lushoto,MANOLO,ward,mixture
Tanga,Lushoto,MARIAM MSHANGAMA,ward,mixture
Tanga,Lushoto,MASANGE JUU,ward,mixture
Tanga,Lushoto,MAVUMO,ward,mixture
Tanga,Lushoto,MAZASHAI,ward,mixture
Tanga,Lushoto,MBWEI,ward,mixture
Tanga,Lushoto,MDANDO,ward,mixture
Tanga,Lushoto,MIGAMBO,ward,mixture
Tanga,Lushoto,MKUZI JUU,ward,mixture
Tanga,Lushoto,MLONGWEMA,ward,mixture
Tanga,Lushoto,MNAZI,ward,mixture
Tanga,Lushoto,MSALE,ward,mixture
Tanga,Lushoto,MTAE,ward,mixture
Tanga,Lushoto,MTUMBI,ward,mixture
Tanga,Lushoto,NDURUMO,ward,mixture
Tanga,Lushoto,NGAZI,ward,mixture
Tanga,Lushoto,NGULWI,ward,mixture
Tanga,Lushoto,NGWELO,ward,mixture
Tanga,Lushoto,NTAMBWE,ward,mixture
Tanga,Lushoto,NYWELO,ward,mixture
Tanga,Lushoto,PRINCE CLAUS,ward,mixture
Tanga,Lushoto,RANGWI,ward,mixture
Tanga,Lushoto,SHAGHAYU,ward,mixture
Tanga,Lushoto,SHAMBALAI,ward,mixture
Tanga,Lushoto,SHITA,ward,mixture
Tanga,Lushoto,SHUME,ward,mixture
Tanga,Lushoto,SUNGA,ward,mixture
Tanga,Lushoto,UBIRI,ward,mixture
Tanga,Lushoto,UMBA,ward,mixture
Tanga,Lushoto,VITI,ward,mixture
Tanga,Mkinga,BOSHA,ward,mixture
Tanga,Mkinga,DALUNI,ward,mixture
Tanga,Mkinga,DUGA,ward,mixture
Tanga,Mkinga,GOMBERO,ward,mixture
Tanga,Mkinga,KIGONGOI,ward,mixture
Tanga,Mkinga,KWALE,ward,mixture
Tanga,Mkinga,LANZONI,ward,mixture
Tanga,Mkinga,MANZA,ward,mixture
Tanga,Mkinga,MAPATANO,ward,mixture
Tanga,Mkinga,MARAMBA,ward,mixture
Tanga,Mkinga,MAVOVO,ward,mixture
Tanga,Mkinga,MKINGALEO,ward,mixture
Tanga,Mkinga,MTIMBWANI,ward,mixture
Tanga,Mkinga,MWAKIJEMBE,ward,mixture
Tanga,Mkinga,ZINGIBARI,ward,mixture
Tanga,Muheza,BWEMBWERA,ward,mixture
Tanga,Muheza,CHIEF MANGENYA,ward,mixture
Tanga,Muheza,FURAHA,ward,mixture
Tanga,Muheza,KERENGE,ward,mixture
Tanga,Muheza,KICHEBA,ward,mixture
Tanga,Muheza,KIGOMBE,ward,mixture
Tanga,Muheza,KILULU,ward,mixture
Tanga,Muheza,KWABUTU,ward,mixture
Tanga,Muheza,KWAFUNGO,ward,mixture
Tanga,Muheza,KWEMKABARA,ward,mixture
Tanga,Muheza,MAGILA,ward,mixture
Tanga,Muheza,MISALAI,ward,mixture
Tanga,Muheza,MISOZWE,ward,mixture
Tanga,Muheza,MKURUMUZI,ward,mixture
Tanga,Muheza,MKUZI,ward,mixture
Tanga,Muheza,MLINGA,ward,mixture
Tanga,Muheza,MLINGANO,ward,mixture
Tanga,Muheza,MTINDIRO,ward,mixture
Tanga,Muheza,MUHEZA,ward,mixture
Tanga,Muheza,NGOMENI,ward,mixture
Tanga,Muheza,NKUMBA,ward,mixture
Tanga,Muheza,POTWE,ward,mixture
Tanga,Muheza,SHEBOMEZA,ward,mixture
Tanga,Muheza,SONGA,ward,mixture
Tanga,Muheza,ZIRAI,ward,mixture
Tanga,Pangani,BUSHIRI,ward,mixture
Tanga,Pangani,FUNGUNI,ward,mixture
Tanga,Pangani,KILIMANGWIDO,ward,mixture
Tanga,Pangani,KIPUMBWI,ward,mixture
Tanga,Pangani,MKWAJA,ward,mixture
Tanga,Pangani,MWERA,ward,mixture
Tanga,Pangani,TONGANI,ward,mixture
Tanga,Tanga cbd,CHONGOLEANI,ward,mixture
Tanga,Tanga cbd,CHUMBAGENI,ward,mixture
Tanga,Tanga cbd,GALANOS,ward,mixture
Tanga,Tanga cbd,HORTEN,ward,mixture
Tanga,Tanga cbd,JAPAN,ward,mixture
Tanga,Tanga cbd,KIHERE,ward,mixture
Tanga,Tanga cbd,KIOMONI,ward,mixture
Tanga,Tanga cbd,KIRARE,ward,mixture
Tanga,Tanga cbd,MABOKWENI,ward,mixture
Tanga,Tanga cbd,MACECHU,ward,mixture
Tanga,Tanga cbd,MARUNGU,ward,mixture
Tanga,Tanga cbd,MAWENI,ward,mixture
Tanga,Tanga cbd,MIKANJUNI,ward,mixture
Tanga,Tanga cbd,MKWAKWANI,ward,mixture
Tanga,Tanga cbd,MNYANJANI,ward,mixture
Tanga,Tanga cbd,MSAMBWENI,ward,mixture
Tanga,Tanga cbd,MWAPACHU,ward,mixture
Tanga,Tanga cbd,NDAOYA,ward,mixture
Tanga,Tanga cbd,NGUVUMALI,ward,mixture
Tanga,Tanga cbd,OLD TANGA,ward,mixture
Tanga,Tanga cbd,PANDE MAGUBENI,ward,mixture
Tanga,Tanga cbd,PONGWE,ward,mixture
Tanga,Tanga cbd,TANGA TECHNICAL,technical,mixture
Tanga,Tanga cbd,TOLEDO,ward,mixture
Tanga,Tanga cbd,TONGONI,ward,mixture
Tanga,Tanga cbd,USAGARA,ward,mixture
